,frame_id,object_id,object_type,x,y,z,qx,qy,qz,qw,length,width,height,sensor_id,occlusion_level,num_points,score,timestamp
4,19,895ec71e-da02-4318-8b21-c47d8682a3f0,BUS,19.98589251218735,37.64784946835062,-6.615977469496517,0.0,0.0,-0.7610952636313663,0.6486401156865809,12.3,2.98,3.29,s110_lidar_ouster_south,,10139,-1,1688625742.9464023
5,19,ec72970c-05e0-42ae-89fc-1570c30314c7,PEDESTRIAN,35.34029287976687,16.419807652024442,-6.477349758148193,0.0,0.0,-0.6248973167276999,0.7807069511324468,0.9500000000000001,0.84,1.9149001836776733,s110_lidar_ouster_south,,17,-1,1688625742.9464023
6,19,fbf15d88-0134-4167-bfb8-1c510790266c,PEDESTRIAN,34.56225164817381,12.035710249522007,-6.516238660057346,0.0,0.0,-0.6518337710215366,0.7583618759905082,0.8295974135398865,0.8193521499633789,1.772221326828003,s110_lidar_ouster_south,,11,-1,1688625742.9464023
7,19,4af609ed-6993-4d25-b448-fa22555cdc1e,CAR,48.334095805500425,33.36929082214187,-6.3679346106694235,0.0,0.0,-0.8414709848078965,0.5403023058681398,4.19,2.09,1.82,s110_lidar_ouster_south,,0,-1,1688625742.9464023
8,19,3af88ae4-a948-45a0-897f-cda85c85c4d2,TRUCK,10.482843853498004,26.759059303596416,-6.474140306418861,0.0,0.0,-0.7707388788989694,0.63715114419858,2.0300000000000002,3.04,3.44,s110_lidar_ouster_south,,240,-1,1688625742.9464023
9,19,2374573d-1b03-48b9-b924-65308408c65c,CAR,35.62115121659915,101.60011296263771,-6.565147023230091,0.0,0.0,-0.9963217522863494,0.08569110759616845,4.7,2.09,1.45,s110_lidar_ouster_south,,0,-1,1688625742.9464023
10,19,a7193a0d-ea14-405f-b6db-f5bc0afcd646,PEDESTRIAN,37.519673867365675,31.8685070306016,-6.48,0.0,0.0,-0.40318993038562667,0.9151163204946318,0.81,0.8309734463691711,1.82,s110_lidar_ouster_south,,0,-1,1688625742.9464023
11,19,2d46cc2d-171d-4ce5-ab80-4c9de1efbf82,CAR,31.477216396964895,-24.753959927748337,-6.205089923909604,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,5.5,2.2,2.05,s110_lidar_ouster_south,,163,-1,1688625742.9464023
12,19,7747c792-7467-4908-b3ad-2c02cee775ce,TRUCK,28.210419417675432,-29.806099920460667,-5.981293539131138,-0.003465541735309813,0.003604138197709138,0.7208216326348326,0.6931025711494562,8.2,2.7,2.5500000000000003,s110_lidar_ouster_south,,246,-1,1688625742.9464023
13,19,4ec11086-ee6d-42c4-88b1-f7faeb47d4a8,CAR,32.046187419954045,-39.70754956002226,-6.210250767744755,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,4.7,2.09,1.7,s110_lidar_ouster_south,,2,-1,1688625742.9464023
14,19,d271ad49-1f48-4d28-9436-b4cb67411349,TRAILER,28.414641601400383,-35.0588920124989,-5.020000000000003,-0.003465541735309814,0.003604138197709139,0.7208216326348326,0.6931025711494562,18.6,2.7,4.5,s110_lidar_ouster_south,,413,-1,1688625742.9464023
15,19,70f71032-807c-4299-bc89-394fd67f659e,TRUCK,32.999840329399184,-53.19314442792989,-5.095000000000002,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,2.5500000000000003,2.7,3.75,s110_lidar_ouster_south,,38,-1,1688625742.9464023
16,19,96d9b66e-f0ff-465e-9e02-7e4142d0311c,TRAILER,33.17536346943884,-57.83228926181864,-4.9231815828554115,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,7.48,2.7,4.0,s110_lidar_ouster_south,,0,-1,1688625742.9464023
17,19,2233c0fe-1597-43a6-8f33-fe131eb3aef2,TRUCK,28.86088676329625,-49.251477493845954,-5.3500000000000005,-0.003465541735309814,0.003604138197709139,0.7208216326348326,0.6931025711494562,3.5,2.55,3.5,s110_lidar_ouster_south,,17,-1,1688625742.9464023
18,19,372245ff-7e11-477c-81d7-86ace5fd7784,TRAILER,29.053856546364496,-53.72283580387638,-5.318242346669221,-0.003465541735309824,0.003604138197709149,0.7208216326348326,0.6931025711494562,6.0,2.55,3.5,s110_lidar_ouster_south,,8,-1,1688625742.9464023
19,19,08b40be5-9217-4126-adfb-47d39601de41,CAR,21.41,-26.560000000000002,-6.6191732390878775,-0.003465541735309815,0.0036041381977091405,0.7208216326348326,0.6931025711494562,4.7,2.09,1.45,s110_lidar_ouster_south,,23,-1,1688625742.9464023
20,19,bb87d564-e0f3-4e90-ba17-2d3df24a304d,CAR,63.6805453128099,0.3902424483390603,-5.072125743039379,-0.006776175680884074,-0.019468176780411604,0.08995903905131461,0.995732114993261,4.7,2.09,1.45,s110_lidar_ouster_south,,7,-1,1688625742.9464023
21,19,bb0812d9-f40b-487d-a00c-848aa14644e0,VAN,-25.760649985993155,-7.519139930326081,-7.538220219683135,-0.0005248731358057662,-0.014990251288672624,0.034988917982005784,0.999275133530772,7.0,2.24,2.67,s110_lidar_ouster_south,,17,-1,1688625742.9464023
22,19,7e3876bf-b7d2-4f6c-ad03-47e4449d62ef,CAR,-7.930000000000001,-6.59,-7.8100000000000005,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.7,2.09,1.45,s110_lidar_ouster_south,,0,-1,1688625742.9464023
23,19,ac7b81f7-0a3d-40ee-970f-7774e5b85c97,TRAILER,-11.871166780471434,-9.941251035573215,-6.72675169362799,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.75,2.55,3.96,s110_lidar_ouster_south,,379,-1,1688625742.9464023
24,19,bd6774d4-a2c4-4efa-a82f-e9efeb093f4e,TRUCK,-8.514486539266226,-9.710034059288027,-6.91,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,2.5100000000000002,2.5500000000000003,3.4,s110_lidar_ouster_south,,5,-1,1688625742.9464023
25,19,ddb8edbc-d21a-4ccf-a28e-6e5f2b99255a,CAR,-19.681462982523872,-10.724835199961488,-8.147854006858068,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.7,2.09,1.45,s110_lidar_ouster_south,,18,-1,1688625742.9464023
0,33,2374573d-1b03-48b9-b924-65308408c65c,CAR,35.5660145606506,101.75742949895408,-6.565147023230091,0.0,0.0,-0.9963217522863494,0.08569110759616845,4.7,2.09,1.45,s110_lidar_ouster_south,,7,-1,1688625744.3462234
1,33,25b32cd0-4882-4da3-943e-7dcbc82fdf3c,TRAILER,10.412619083308359,25.71873397398949,-6.433947659311613,0.0,0.0,-0.7707388788989694,0.63715114419858,6.71,3.37,3.4,s110_lidar_ouster_south,,2664,-1,1688625744.3462234
2,33,d4e5c3aa-2321-4b91-9d8c-a04be9381fb6,TRAILER,13.997558218020979,42.0088231547163,-6.278428405508114,0.0,0.0,-0.7707388788989694,0.63715114419858,6.57,2.83,3.71,s110_lidar_ouster_south,PARTIALLY_OCCLUDED,5287,-1,1688625744.3462234
3,33,7d9baf0c-44b3-4c5b-84b6-0a876166bcfd,BUS,14.235618148899798,23.735327312583575,-6.450965982496073,0.0,0.0,-0.7479711121749998,0.6637312824868916,12.200000000000001,2.872602701187134,3.22,s110_lidar_ouster_south,,3229,-1,1688625744.3462234
4,33,895ec71e-da02-4318-8b21-c47d8682a3f0,BUS,19.813276350506825,36.9769925629927,-6.615977469496517,0.0,0.0,-0.7610952636313663,0.6486401156865809,12.3,2.98,3.29,s110_lidar_ouster_south,,13452,-1,1688625744.3462234
5,33,ec72970c-05e0-42ae-89fc-1570c30314c7,PEDESTRIAN,35.9135401463094,14.545630376043906,-6.477349758148193,0.0,0.0,-0.6248973167276999,0.7807069511324468,0.9500000000000001,0.84,1.9149001836776733,s110_lidar_ouster_south,,19,-1,1688625744.3462234
6,33,fbf15d88-0134-4167-bfb8-1c510790266c,PEDESTRIAN,35.43736327934956,9.62487451548502,-6.359574248527812,0.0,0.0,-0.6518337710215366,0.7583618759905082,0.8295974135398865,0.8193521499633789,1.772221326828003,s110_lidar_ouster_south,,20,-1,1688625744.3462234
7,33,4af609ed-6993-4d25-b448-fa22555cdc1e,CAR,48.334095805500425,33.36929082214187,-6.3679346106694235,0.0,0.0,-0.8414709848078965,0.5403023058681398,4.19,2.09,1.82,s110_lidar_ouster_south,,0,-1,1688625744.3462234
8,33,3af88ae4-a948-45a0-897f-cda85c85c4d2,TRUCK,9.5175780612111,21.820496885825186,-6.468786805821417,0.0,0.0,-0.7833269096274834,0.6216099682706644,2.0300000000000002,3.04,3.44,s110_lidar_ouster_south,,401,-1,1688625744.3462234
9,33,4c538cb0-b135-4a7a-a6ca-b7b8f6557898,TRUCK,13.076743510623755,37.707354006141365,-6.352231402005573,0.0,0.0,-0.7707388788989694,0.63715114419858,2.25,2.73,3.63,s110_lidar_ouster_south,PARTIALLY_OCCLUDED,7220,-1,1688625744.3462234
10,33,a7193a0d-ea14-405f-b6db-f5bc0afcd646,PEDESTRIAN,36.524017326128444,29.563072560298316,-6.48,0.0,0.0,-0.8598623564730347,0.5105259326622301,0.81,0.8309734463691711,1.82,s110_lidar_ouster_south,,0,-1,1688625744.3462234
11,33,7747c792-7467-4908-b3ad-2c02cee775ce,TRUCK,28.171552183281285,-27.346849297814074,-5.981293539131138,-0.0034655417353098104,0.0036041381977091357,0.7208216326348326,0.6931025711494562,8.2,2.7,2.5500000000000003,s110_lidar_ouster_south,,385,-1,1688625744.3462234
12,33,4ec11086-ee6d-42c4-88b1-f7faeb47d4a8,CAR,32.04907775185314,-37.818002103383776,-6.210250767744755,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,4.7,2.09,1.7,s110_lidar_ouster_south,,7,-1,1688625744.3462234
13,33,d271ad49-1f48-4d28-9436-b4cb67411349,TRAILER,28.38174405567349,-32.65475307773906,-5.020000000000003,-0.0034655417353098117,0.003604138197709137,0.7208216326348326,0.6931025711494562,18.6,2.7,4.5,s110_lidar_ouster_south,,640,-1,1688625744.3462234
14,33,70f71032-807c-4299-bc89-394fd67f659e,TRUCK,32.999840329399184,-52.393593409335736,-5.095000000000002,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,2.5500000000000003,2.7,3.75,s110_lidar_ouster_south,,37,-1,1688625744.3462234
15,33,96d9b66e-f0ff-465e-9e02-7e4142d0311c,TRAILER,33.17536346943885,-57.07990257207616,-4.9185258318766,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,7.48,2.7,4.0,s110_lidar_ouster_south,,10,-1,1688625744.3462234
16,33,2d46cc2d-171d-4ce5-ab80-4c9de1efbf82,CAR,31.29455507009182,-20.647527804651435,-6.205089923909604,-0.007070196163255945,0.00010324518698859352,0.717355574669286,0.6966713580717546,5.5,2.2,2.05,s110_lidar_ouster_south,,237,-1,1688625744.3462234
17,33,2233c0fe-1597-43a6-8f33-fe131eb3aef2,TRUCK,28.95070506504464,-48.68124251329813,-5.4,-0.0034655417353098104,0.0036041381977091357,0.7208216326348326,0.6931025711494562,3.5,2.55,3.5,s110_lidar_ouster_south,,17,-1,1688625744.3462234
18,33,372245ff-7e11-477c-81d7-86ace5fd7784,TRAILER,29.1212202726758,-53.17791808632281,-5.363489822910431,-0.003465541735309821,0.003604138197709147,0.7208216326348326,0.6931025711494562,6.0,2.55,3.5,s110_lidar_ouster_south,,13,-1,1688625744.3462234
19,33,08b40be5-9217-4126-adfb-47d39601de41,CAR,21.41,-26.560000000000002,-6.6191732390878775,-0.003465541735309814,0.003604138197709139,0.7208216326348326,0.6931025711494562,4.7,2.09,1.45,s110_lidar_ouster_south,,41,-1,1688625744.3462234
20,33,bb87d564-e0f3-4e90-ba17-2d3df24a304d,CAR,77.64284861090829,2.677938172099753,-4.689716375300746,0.013138494192676051,-0.02126334411288143,0.08955171026466495,0.9956684896872853,4.7,2.09,1.45,s110_lidar_ouster_south,,0,-1,1688625744.3462234
21,33,bb0812d9-f40b-487d-a00c-848aa14644e0,VAN,-19.53398782438349,-6.961465079864183,-7.538220219683135,-0.0005248731358057662,-0.014990251288672624,0.034988917982005784,0.999275133530772,7.0,2.24,2.67,s110_lidar_ouster_south,,22,-1,1688625744.3462234
22,33,7e3876bf-b7d2-4f6c-ad03-47e4449d62ef,CAR,-7.885090849125803,-6.59,-7.8100000000000005,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.7,2.09,1.45,s110_lidar_ouster_south,,0,-1,1688625744.3462234
23,33,ac7b81f7-0a3d-40ee-970f-7774e5b85c97,TRAILER,-11.906750790243336,-9.941251035573215,-6.72675169362799,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.75,2.55,3.96,s110_lidar_ouster_south,,355,-1,1688625744.3462234
24,33,bd6774d4-a2c4-4efa-a82f-e9efeb093f4e,TRUCK,-8.514486539266226,-9.710034059288027,-6.91,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,2.5100000000000002,2.5500000000000003,3.4,s110_lidar_ouster_south,,5,-1,1688625744.3462234
25,33,ddb8edbc-d21a-4ccf-a28e-6e5f2b99255a,CAR,-19.068482590094305,-10.492027351840894,-8.147854006858068,-0.0005248731358057662,-0.014990251288672624,0.034988917982005804,0.999275133530772,4.7,2.09,1.45,s110_lidar_ouster_south,,3,-1,1688625744.3462234
0,32,2374573d-1b03-48b9-b924-65308408c65c,CAR,35.5660145606506,101.75742949895408,-6.565147023230091,0.0,0.0,-0.9963217522863494,0.08569110759616845,4.7,2.09,1.45,s110_lidar_ouster_south,,10,-1,1688625744.2462702
1,32,25b32cd0-4882-4da3-943e-7dcbc82fdf3c,TRAILER,10.464743850607007,26.115328533742083,-6.433947659311613,0.0,0.0,-0.7707388788989694,0.63715114419858,6.71,3.37,3.4,s110_lidar_ouster_south,,2619,-1,1688625744.2462702
2,32,d4e5c3aa-2321-4b91-9d8c-a04be9381fb6,TRAILER,13.980183295588098,42.17407088794654,-6.278428405508114,0.0,0.0,-0.7707388788989694,0.63715114419858,6.57,2.83,3.71,s110_lidar_ouster_south,PARTIALLY_OCCLUDED,5859,-1,1688625744.2462702
3,32,7d9baf0c-44b3-4c5b-84b6-0a876166bcfd,BUS,14.302981875211087,24.141089044259047,-6.450965982496073,0.0,0.0,-0.7479711121749998,0.6637312824868916,12.200000000000001,2.872602701187134,3.22,s110_lidar_ouster_south,,3208,-1,1688625744.2462702
4,32,895ec71e-da02-4318-8b21-c47d8682a3f0,BUS,19.813276350506825,36.9769925629927,-6.615977469496517,0.0,0.0,-0.7610952636313663,0.6486401156865809,12.3,2.98,3.29,s110_lidar_ouster_south,,13827,-1,1688625744.2462702
5,32,ec72970c-05e0-42ae-89fc-1570c30314c7,PEDESTRIAN,35.944957180799115,14.568878906048418,-6.477349758148193,0.0,0.0,-0.6248973167276999,0.7807069511324468,0.9500000000000001,0.84,1.9149001836776733,s110_lidar_ouster_south,,20,-1,1688625744.2462702
6,32,fbf15d88-0134-4167-bfb8-1c510790266c,PEDESTRIAN,35.3735024564463,9.81923014531177,-6.4009268316241394,0.0,0.0,-0.6518337710215366,0.7583618759905082,0.8295974135398865,0.8193521499633789,1.772221326828003,s110_lidar_ouster_south,,21,-1,1688625744.2462702
7,32,4af609ed-6993-4d25-b448-fa22555cdc1e,CAR,48.334095805500425,33.36929082214187,-6.3679346106694235,0.0,0.0,-0.8414709848078965,0.5403023058681398,4.19,2.09,1.82,s110_lidar_ouster_south,,0,-1,1688625744.2462702
8,32,3af88ae4-a948-45a0-897f-cda85c85c4d2,TRUCK,9.552327906076865,22.200566672254755,-6.461997656650218,0.0,0.0,-0.7833269096274834,0.6216099682706644,2.0300000000000002,3.04,3.44,s110_lidar_ouster_south,,380,-1,1688625744.2462702
9,32,4c538cb0-b135-4a7a-a6ca-b7b8f6557898,TRUCK,13.059368588190875,37.87260173937161,-6.352231402005573,0.0,0.0,-0.7707388788989694,0.63715114419858,2.25,2.73,3.63,s110_lidar_ouster_south,PARTIALLY_OCCLUDED,7427,-1,1688625744.2462702
10,32,a7193a0d-ea14-405f-b6db-f5bc0afcd646,PEDESTRIAN,36.666148570941765,29.538047353413067,-6.48,0.0,0.0,-0.8598623564730347,0.5105259326622301,0.81,0.8309734463691711,1.82,s110_lidar_ouster_south,,0,-1,1688625744.2462702
11,32,7747c792-7467-4908-b3ad-2c02cee775ce,TRUCK,28.171552183281285,-27.616680849378263,-5.981293539131138,-0.0034655417353098104,0.0036041381977091357,0.7208216326348326,0.6931025711494562,8.2,2.7,2.5500000000000003,s110_lidar_ouster_south,,383,-1,1688625744.2462702
12,32,4ec11086-ee6d-42c4-88b1-f7faeb47d4a8,CAR,32.02881249752116,-38.01073892592962,-6.210250767744755,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,4.7,2.09,1.7,s110_lidar_ouster_south,,6,-1,1688625744.2462702
13,32,d271ad49-1f48-4d28-9436-b4cb67411349,TRAILER,28.38174405567349,-32.90241989471048,-5.020000000000003,-0.0034655417353098117,0.003604138197709137,0.7208216326348326,0.6931025711494562,18.6,2.7,4.5,s110_lidar_ouster_south,,629,-1,1688625744.2462702
14,32,70f71032-807c-4299-bc89-394fd67f659e,TRUCK,32.999840329399184,-52.50740211793089,-5.095000000000002,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,2.5500000000000003,2.7,3.75,s110_lidar_ouster_south,,48,-1,1688625744.2462702
15,32,96d9b66e-f0ff-465e-9e02-7e4142d0311c,TRAILER,33.17713273863089,-57.11678237565391,-4.920098432677294,-0.0070695915622040195,0.00013859472994715277,0.720829950019674,0.693075886769464,7.48,2.7,4.0,s110_lidar_ouster_south,,14,-1,1688625744.2462702
16,32,2d46cc2d-171d-4ce5-ab80-4c9de1efbf82,CAR,31.333059053322582,-21.030110397404954,-6.205089923909604,-0.007070196163255945,0.00010324518698859352,0.717355574669286,0.6966713580717546,5.5,2.2,2.05,s110_lidar_ouster_south,,219,-1,1688625744.2462702
17,32,2233c0fe-1597-43a6-8f33-fe131eb3aef2,TRUCK,28.90579591417044,-48.760292239712484,-5.4,-0.0034655417353098117,0.003604138197709137,0.7208216326348326,0.6931025711494562,3.5,2.55,3.5,s110_lidar_ouster_south,,19,-1,1688625744.2462702
18,32,372245ff-7e11-477c-81d7-86ace5fd7784,TRAILER,29.0763111218016,-53.35978583342992,-5.3600738215045585,-0.0034655417353098225,0.0036041381977091483,0.7208216326348326,0.6931025711494562,6.0,2.55,3.5,s110_lidar_ouster_south,,13,-1,1688625744.2462702
19,32,08b40be5-9217-4126-adfb-47d39601de41,CAR,21.41,-26.560000000000002,-6.6191732390878775,-0.003465541735309814,0.003604138197709139,0.7208216326348326,0.6931025711494562,4.7,2.09,1.45,s110_lidar_ouster_south,,40,-1,1688625744.2462702
20,32,bb87d564-e0f3-4e90-ba17-2d3df24a304d,CAR,76.86713937008815,2.8721507891335305,-4.643129693309089,0.013138494192676051,-0.02126334411288143,0.08955171026466495,0.9956684896872853,4.7,2.09,1.45,s110_lidar_ouster_south,,0,-1,1688625744.2462702
21,32,bb0812d9-f40b-487d-a00c-848aa14644e0,VAN,-19.92100592923114,-6.9524168013833,-7.538220219683135,-0.0005248731358057662,-0.014990251288672624,0.034988917982005784,0.999275133530772,7.0,2.24,2.67,s110_lidar_ouster_south,,7,-1,1688625744.2462702
